userID,age,gender,country,total_play_time,avg_session_time,games_played,in_game_purchases,last_login,friend_count,churn,game_genre,max_level_achieved,daily_play_time,subscription_status,device_type,number_of_sessions,social_interactions,achievement_points,favorite_game_mode
07599,43,Male,South Korea,837,55,18,407,10,24,0,Simulation,22,36,No,Console,25,5,6645,Single-player
07600,35,Male,South Korea,410,24,18,184,9,38,1,Adventure,32,13,Yes,PC,17,378,2503,Multiplayer
07601,38,Male,USA,7,97,10,488,29,25,0,RPG,3,111,No,PC,32,379,2357,Single-player
07602,53,Other,Japan,736,62,11,17,11,59,0,Adventure,12,149,No,PC,23,364,597,Coop
07603,57,Other,Japan,226,57,21,184,9,51,0,Simulation,13,286,No,PC,9,474,5951,Single-player
07604,39,Male,Japan,174,81,1,71,8,69,0,Strategy,22,81,No,PC,12,372,2059,Multiplayer
07605,47,Other,South Korea,80,101,10,122,1,153,0,RPG,42,151,No,Console,30,257,2999,Single-player
07606,47,Female,Australia,793,51,3,429,22,47,0,Simulation,38,279,No,Console,17,174,3730,Coop
07607,25,Female,Brazil,56,119,27,170,24,53,0,RPG,28,159,No,Mobile,10,202,4899,Coop
07608,51,Male,South Korea,134,26,6,76,3,114,1,Strategy,5,181,No,Mobile,31,101,4044,Single-player
07609,26,Female,UK,237,44,17,399,3,168,0,Action,30,33,Yes,Mobile,20,201,4237,Single-player
07610,37,Female,France,471,40,12,397,25,115,0,Action,32,116,No,PC,40,20,7299,Coop
07611,57,Other,Germany,216,13,11,8,20,128,0,Simulation,45,287,Yes,PC,25,81,4740,Single-player
07612,42,Other,Brazil,738,57,17,200,28,113,0,Simulation,20,126,Yes,Console,45,123,3369,Coop
07613,36,Other,Australia,25,23,3,242,28,20,0,Adventure,20,203,Yes,Console,7,355,3620,Coop
07614,22,Other,Australia,186,34,9,68,29,109,0,Simulation,41,40,No,Console,16,133,7547,Multiplayer
07615,28,Female,Germany,881,55,18,238,5,71,0,Action,9,33,No,PC,35,428,4019,Single-player
07616,32,Male,Japan,629,57,28,316,11,152,0,Action,7,46,No,Mobile,21,79,3313,Coop
07617,25,Other,UK,708,49,6,10,6,17,0,Adventure,7,19,Yes,PC,8,466,6698,Coop
07618,36,Female,Japan,115,59,3,402,24,14,0,Strategy,26,271,No,Mobile,44,60,6857,Multiplayer
07619,40,Other,Japan,814,16,6,319,21,41,1,RPG,33,105,No,Console,4,94,6454,Coop
07620,44,Female,France,613,104,11,37,29,19,1,Action,31,179,Yes,Console,13,249,9171,Coop
07621,57,Other,France,891,69,11,9,18,15,1,RPG,44,167,Yes,Mobile,44,496,7432,Single-player
07622,49,Male,India,162,44,7,15,1,134,0,Simulation,14,0,No,PC,10,336,9779,Coop
07623,43,Other,Canada,413,111,13,476,21,94,0,Simulation,47,262,Yes,Console,30,267,2380,Multiplayer
07624,44,Male,Canada,177,72,13,324,29,92,0,Strategy,35,222,No,Mobile,6,339,9396,Single-player
07625,36,Other,South Korea,984,29,7,465,24,80,1,RPG,30,232,Yes,PC,38,151,6432,Multiplayer
07626,59,Other,Japan,279,25,14,242,18,132,1,Action,35,277,No,Mobile,42,8,8193,Single-player
07627,46,Other,Germany,797,31,2,246,3,145,0,Adventure,19,15,No,Console,20,183,4630,Multiplayer
07628,56,Female,Japan,211,45,3,41,2,77,1,Action,9,277,Yes,PC,43,173,783,Coop
07629,58,Female,UK,53,28,4,233,22,94,0,RPG,18,261,No,Console,28,341,4343,Single-player
07630,50,Male,USA,66,11,8,43,3,145,1,RPG,1,116,Yes,PC,10,157,213,Coop
07631,36,Male,Germany,543,77,21,436,27,63,0,Action,17,237,No,Console,37,433,4593,Multiplayer
07632,54,Female,Canada,762,107,1,418,13,152,1,Action,22,0,Yes,PC,12,188,2155,Coop
07633,36,Male,Brazil,519,16,9,163,5,25,0,Strategy,12,1,No,Mobile,43,6,8230,Multiplayer
07634,50,Male,India,498,56,17,149,5,196,0,Simulation,18,218,Yes,Console,39,122,1005,Single-player
07635,33,Female,India,945,58,18,279,8,143,0,Strategy,2,69,Yes,Console,42,398,4467,Single-player
07636,40,Female,South Korea,430,87,7,203,4,190,0,Action,24,193,Yes,Console,24,192,7189,Single-player
07637,24,Female,Japan,726,52,27,230,6,199,0,Action,39,36,No,Console,48,142,8379,Single-player
07638,43,Female,Germany,45,41,3,395,12,76,0,Adventure,4,201,No,Mobile,49,273,2211,Coop
07639,49,Other,UK,591,26,22,290,0,57,0,Simulation,23,16,Yes,Mobile,35,404,2736,Coop
07640,29,Female,Brazil,34,110,16,305,23,95,0,Adventure,4,144,No,PC,36,174,1998,Coop
07641,25,Male,South Korea,188,23,8,338,1,154,1,Simulation,21,5,Yes,PC,29,320,9292,Coop
07642,22,Other,Australia,88,90,5,484,19,176,0,Simulation,27,211,Yes,Mobile,27,330,2258,Coop
07643,59,Other,South Korea,334,41,17,333,9,46,1,RPG,11,273,Yes,PC,3,236,8850,Single-player
07644,45,Male,Australia,946,69,26,470,22,70,0,Simulation,24,136,Yes,Console,40,15,838,Multiplayer
07645,22,Other,Canada,958,69,28,295,27,122,0,Action,27,31,Yes,PC,19,417,1886,Single-player
07646,43,Male,UK,135,61,19,21,5,177,1,Simulation,36,144,Yes,PC,11,463,5312,Single-player
07647,22,Other,Australia,545,75,27,174,3,45,0,Strategy,27,48,No,PC,45,202,1228,Coop
07648,39,Other,France,792,112,18,495,7,7,0,RPG,28,140,No,Mobile,12,264,8397,Single-player
07649,32,Male,UK,112,13,22,241,13,1,1,Adventure,47,0,No,PC,25,491,5901,Coop
07650,30,Male,Japan,171,113,5,330,28,145,1,Simulation,34,37,Yes,Console,37,131,5995,Coop
07651,45,Male,Japan,338,103,7,65,15,35,0,Adventure,2,235,Yes,Console,35,321,3427,Coop
07652,50,Male,South Korea,554,103,18,393,14,87,1,Action,41,37,Yes,PC,22,315,1616,Multiplayer
07653,40,Female,Canada,893,72,13,426,12,118,0,Adventure,26,35,No,Console,41,277,4685,Single-player
07654,50,Female,Australia,945,42,22,452,11,41,1,Simulation,45,201,No,PC,47,5,3413,Single-player
07655,35,Male,Japan,524,115,11,93,6,101,0,Adventure,15,98,Yes,PC,19,284,2404,Single-player
07656,47,Female,USA,173,10,5,212,14,138,1,Action,24,281,No,Console,42,11,591,Single-player
07657,43,Male,USA,636,106,22,240,5,58,0,Simulation,19,167,No,Mobile,2,452,1733,Single-player
07658,33,Male,Australia,331,109,15,480,20,179,0,Adventure,7,199,No,Console,10,247,2863,Coop
07659,30,Other,Canada,206,73,21,408,20,48,0,Adventure,17,182,Yes,PC,29,145,9777,Coop
07660,56,Male,USA,342,104,7,109,13,183,0,Action,48,252,Yes,PC,9,224,1582,Multiplayer
07661,50,Male,Japan,948,46,5,46,26,103,0,Strategy,4,1,No,Console,12,375,5788,Coop
07662,43,Male,Canada,958,87,29,390,14,197,1,Strategy,36,89,Yes,Console,9,383,3080,Multiplayer
07663,18,Male,Australia,103,79,7,359,22,127,0,RPG,40,93,Yes,Mobile,30,193,7151,Coop
07664,55,Other,UK,641,16,17,155,10,73,0,Action,30,64,Yes,PC,43,406,7745,Single-player
07665,19,Male,Canada,39,113,9,79,21,29,0,Strategy,43,93,Yes,Console,36,491,4834,Multiplayer
07666,23,Other,Japan,22,33,6,44,3,182,0,Adventure,41,12,Yes,Console,24,41,836,Coop
07667,55,Male,UK,251,77,9,356,22,27,0,Action,14,232,No,Mobile,28,160,5519,Multiplayer
07668,59,Other,Brazil,954,64,17,194,4,92,0,Adventure,42,148,No,Console,20,319,2546,Multiplayer
07669,41,Female,South Korea,836,98,2,236,22,178,0,Adventure,48,60,No,Mobile,14,247,9749,Single-player
07670,35,Other,India,289,12,23,210,22,26,0,RPG,46,39,Yes,Console,41,4,3214,Single-player
07671,44,Other,Brazil,201,101,20,267,26,126,0,RPG,20,90,Yes,Mobile,10,30,6556,Multiplayer
07672,58,Male,UK,154,32,13,82,1,97,0,Simulation,29,196,Yes,PC,33,252,492,Coop
07673,25,Other,India,566,45,26,112,27,51,0,Action,42,12,Yes,PC,48,316,7951,Coop
07674,45,Other,South Korea,105,66,17,266,19,161,0,Strategy,26,203,Yes,Mobile,10,489,1987,Multiplayer
07675,27,Male,Germany,259,57,21,130,14,159,0,RPG,19,32,Yes,PC,44,239,7010,Coop
07676,34,Female,Brazil,963,22,20,316,9,43,0,Action,8,93,Yes,PC,7,13,5645,Multiplayer
07677,46,Female,Japan,199,70,6,449,3,131,0,RPG,38,47,No,Console,33,51,8998,Single-player
07678,23,Female,Canada,837,95,29,55,28,47,1,Strategy,20,133,No,PC,40,388,3032,Coop
07679,31,Other,Canada,216,98,23,377,22,97,1,RPG,1,292,No,Mobile,25,277,1222,Multiplayer
07680,39,Male,India,410,116,27,237,7,15,0,Simulation,16,294,Yes,Mobile,20,149,531,Multiplayer
07681,23,Female,India,558,33,19,25,10,187,0,Action,1,174,Yes,PC,49,283,5681,Coop
07682,43,Female,India,881,52,6,341,16,46,1,Action,35,236,No,Mobile,23,242,4774,Multiplayer
07683,56,Female,Australia,116,110,2,244,6,109,0,Adventure,8,133,No,Console,47,444,775,Multiplayer
07684,29,Female,Japan,885,42,28,208,10,74,1,Simulation,8,145,No,Console,31,8,2938,Coop
07685,52,Male,India,423,87,26,289,21,14,1,RPG,2,209,No,Mobile,17,347,4854,Multiplayer
07686,31,Female,USA,211,33,13,497,9,101,0,Adventure,28,10,No,PC,43,194,9043,Coop
07687,39,Other,South Korea,154,31,20,182,0,93,1,RPG,31,233,No,Console,25,373,230,Multiplayer
07688,40,Other,India,262,61,10,206,29,183,0,Simulation,44,196,No,Console,40,252,8851,Multiplayer
07689,24,Male,USA,506,110,29,203,29,143,1,Adventure,16,23,No,PC,15,363,2885,Multiplayer
07690,57,Female,Australia,150,96,9,399,7,128,1,Strategy,11,65,No,PC,40,123,9141,Multiplayer
07691,42,Female,USA,211,15,13,207,4,152,1,Action,49,239,No,Console,36,294,5011,Multiplayer
07692,30,Other,Germany,191,28,7,422,12,63,0,Simulation,14,290,No,PC,19,232,6694,Coop
07693,38,Male,Germany,880,85,18,389,6,91,0,Simulation,37,225,No,Mobile,14,89,6433,Multiplayer
07694,58,Other,USA,754,99,22,365,23,42,0,RPG,33,1,Yes,Console,3,77,9815,Coop
07695,27,Male,Japan,97,38,14,71,22,13,0,Strategy,8,243,Yes,PC,39,64,3896,Single-player
07696,26,Male,Australia,540,73,4,435,10,175,0,Strategy,41,139,No,PC,15,393,7342,Coop
07697,32,Male,Canada,700,23,8,408,11,67,0,Simulation,34,257,No,Console,11,414,316,Single-player
07698,19,Other,USA,171,90,12,311,13,13,0,Simulation,13,290,No,PC,34,47,4217,Multiplayer
07699,42,Male,UK,370,39,8,338,11,142,1,Action,43,260,Yes,PC,25,358,5109,Coop
07700,30,Other,France,708,80,16,146,25,144,0,Strategy,16,115,Yes,PC,8,48,3504,Coop
07701,51,Other,South Korea,154,30,1,203,27,91,0,Simulation,36,106,Yes,Console,15,208,5566,Single-player
07702,51,Female,South Korea,139,74,24,456,28,179,0,Action,39,58,Yes,Mobile,14,36,5040,Single-player
07703,52,Other,Japan,912,111,10,488,0,137,1,RPG,21,160,Yes,PC,19,67,9770,Single-player
07704,55,Other,India,804,13,7,348,5,16,0,Strategy,17,181,Yes,Console,2,104,144,Single-player
07705,20,Female,France,801,55,14,410,26,135,0,Adventure,39,102,No,Console,4,259,7094,Multiplayer
07706,59,Female,Canada,255,17,17,132,10,1,0,Adventure,34,204,No,Mobile,39,78,2804,Single-player
07707,23,Female,Australia,989,27,19,281,10,183,0,Simulation,18,286,No,PC,38,419,4373,Coop
07708,36,Male,Germany,675,69,5,413,11,64,0,Simulation,41,18,No,Console,12,83,4368,Coop
07709,20,Male,India,645,54,19,77,0,182,0,Action,41,280,Yes,PC,47,243,2297,Single-player
07710,35,Female,Germany,863,81,3,96,19,118,0,Simulation,43,106,Yes,PC,42,360,7315,Single-player
07711,56,Male,Canada,415,104,1,162,19,196,0,Simulation,36,190,No,Console,28,417,9901,Multiplayer
07712,26,Female,France,328,40,8,330,23,98,0,Action,36,52,Yes,Mobile,45,331,3469,Coop
07713,29,Male,Japan,377,37,9,436,5,106,0,Adventure,5,36,No,Console,6,7,5534,Single-player
07714,22,Other,Brazil,917,73,5,195,28,116,0,Action,28,42,No,PC,7,35,3038,Multiplayer
07715,20,Male,Germany,265,46,1,115,29,163,0,Strategy,49,178,No,Mobile,26,157,9749,Single-player
07716,28,Male,France,540,76,17,160,22,8,1,Strategy,5,46,Yes,Console,8,164,565,Multiplayer
07717,47,Other,USA,138,118,25,254,12,141,0,Simulation,4,57,No,PC,31,152,26,Multiplayer
07718,21,Female,Brazil,859,88,14,69,29,73,1,Simulation,3,233,No,PC,44,205,8169,Multiplayer
07719,22,Male,Germany,961,77,17,411,29,21,0,Adventure,33,130,No,Console,35,224,3543,Coop
07720,18,Male,Australia,823,44,9,201,11,15,0,Adventure,3,70,No,Mobile,35,32,3358,Multiplayer
07721,44,Other,South Korea,596,107,3,35,29,168,0,RPG,8,254,Yes,Console,37,465,3039,Single-player
07722,45,Other,Brazil,511,45,3,304,9,194,0,Strategy,23,23,Yes,PC,43,283,5798,Multiplayer
07723,46,Other,USA,248,66,13,217,22,155,0,Strategy,6,101,No,PC,38,5,7151,Multiplayer
07724,35,Other,Canada,862,79,20,477,6,93,1,RPG,27,150,No,Console,10,442,2616,Multiplayer
07725,29,Female,UK,825,13,5,469,9,156,0,RPG,22,171,Yes,Console,35,97,6136,Multiplayer
07726,30,Male,USA,744,58,6,308,17,192,1,Strategy,34,190,No,Mobile,49,478,1370,Multiplayer
07727,58,Male,Canada,307,103,14,196,5,155,0,Simulation,1,122,No,PC,6,87,2336,Single-player
07728,19,Male,Canada,572,48,6,385,23,85,0,Strategy,36,273,Yes,PC,38,23,2107,Coop
07729,54,Male,France,784,27,26,480,7,31,0,RPG,27,254,Yes,Console,20,15,7581,Coop
07730,33,Female,South Korea,218,69,29,335,19,179,0,Adventure,9,167,No,PC,14,435,5516,Multiplayer
07731,41,Male,Germany,797,95,29,326,22,10,0,Action,44,83,No,PC,45,316,8339,Multiplayer
07732,52,Female,Brazil,760,19,25,191,8,153,1,Adventure,25,221,No,Console,23,434,9863,Multiplayer
07733,39,Female,India,583,102,17,276,15,158,0,Adventure,14,241,No,Console,46,126,6219,Single-player
07734,53,Other,Brazil,292,32,9,290,23,19,1,RPG,18,124,Yes,PC,40,132,9620,Coop
07735,28,Other,South Korea,900,77,4,429,1,83,1,Strategy,49,69,No,Mobile,22,197,6284,Coop
07736,46,Male,Brazil,409,68,23,85,28,196,0,RPG,18,272,No,Console,8,168,5877,Multiplayer
07737,52,Female,Canada,197,92,15,370,10,168,0,RPG,49,180,No,Console,11,494,5149,Coop
07738,32,Other,Brazil,79,99,22,431,23,66,0,Simulation,27,122,Yes,Mobile,7,493,477,Multiplayer
07739,48,Female,UK,384,16,25,21,18,43,0,Simulation,9,252,No,PC,21,201,5305,Coop
07740,59,Other,UK,136,22,18,133,3,187,0,Action,12,206,No,PC,49,470,5933,Multiplayer
07741,58,Female,Brazil,212,12,15,375,2,94,1,Simulation,47,24,Yes,Mobile,46,442,4097,Multiplayer
07742,33,Male,France,838,49,27,160,14,105,1,Action,18,43,Yes,Mobile,33,482,9106,Single-player
07743,27,Male,Japan,618,20,18,294,7,134,0,Adventure,49,39,No,Mobile,19,328,1158,Single-player
07744,49,Female,France,959,89,7,42,3,93,0,Adventure,14,208,No,Console,42,315,5338,Coop
07745,19,Other,Brazil,206,93,15,408,10,53,0,RPG,10,43,Yes,Console,31,101,9524,Multiplayer
07746,41,Other,Japan,663,60,28,401,16,190,0,Adventure,20,112,No,Console,12,490,5259,Multiplayer
07747,40,Male,Australia,132,96,25,40,8,81,0,Simulation,22,297,Yes,Mobile,38,369,6544,Single-player
07748,19,Male,Canada,946,32,5,383,24,12,1,Simulation,34,162,No,Mobile,19,353,4039,Coop
07749,55,Male,India,165,41,23,373,0,32,1,Simulation,48,138,Yes,PC,7,388,2888,Coop
07750,48,Other,Canada,502,50,11,290,7,134,0,Strategy,38,283,Yes,Mobile,5,465,3812,Coop
07751,57,Other,Australia,924,51,24,279,1,157,1,Simulation,5,171,Yes,PC,34,320,6413,Coop
07752,43,Male,Canada,429,47,14,182,22,10,1,RPG,30,19,Yes,Console,32,423,7531,Single-player
07753,46,Female,India,179,76,8,251,12,69,0,RPG,1,127,No,PC,24,229,1928,Multiplayer
07754,20,Other,Germany,120,81,4,359,0,20,0,Adventure,26,104,No,Mobile,13,337,5125,Single-player
07755,31,Male,USA,173,111,10,39,21,31,0,Action,7,32,Yes,Console,32,126,9231,Multiplayer
07756,42,Female,Japan,330,113,7,86,9,132,0,Strategy,7,163,No,PC,39,41,1761,Single-player
07757,18,Other,Canada,67,87,1,224,11,105,0,Action,45,172,Yes,PC,15,40,2347,Multiplayer
07758,20,Female,India,698,81,20,284,26,92,1,Strategy,5,82,No,PC,37,190,2844,Multiplayer
07759,43,Female,Japan,137,84,12,137,10,34,0,RPG,20,34,No,PC,40,27,4628,Single-player
07760,35,Other,India,865,115,13,334,9,46,1,RPG,28,86,No,Console,37,170,5697,Multiplayer
07761,26,Male,UK,899,51,16,137,13,11,0,Strategy,23,234,No,Console,2,408,6435,Single-player
07762,55,Female,Germany,307,52,14,473,13,36,0,Adventure,8,33,Yes,Mobile,37,331,7096,Single-player
07763,40,Male,USA,329,42,13,487,7,43,0,Simulation,47,135,No,Console,9,207,3824,Coop
07764,38,Other,USA,992,88,5,63,10,21,0,Simulation,16,193,Yes,Mobile,44,183,2651,Single-player
07765,18,Female,Japan,237,46,14,116,21,138,1,Action,41,88,No,Mobile,32,134,6577,Single-player
07766,38,Female,France,529,87,26,412,8,86,1,RPG,48,216,No,Console,15,176,5133,Multiplayer
07767,44,Female,South Korea,75,99,13,97,14,54,0,Simulation,6,44,No,Mobile,30,472,7062,Multiplayer
07768,59,Female,South Korea,946,66,14,145,26,9,1,RPG,11,277,Yes,Console,43,188,9839,Multiplayer
07769,23,Female,UK,150,73,12,385,0,169,0,RPG,13,246,No,PC,44,378,5799,Coop
07770,53,Other,Japan,619,73,23,408,24,116,0,RPG,2,141,No,Mobile,24,370,9876,Single-player
07771,45,Female,Japan,664,69,28,84,18,79,1,Simulation,49,179,Yes,Console,13,332,2780,Coop
07772,34,Other,USA,315,61,22,50,17,75,0,Simulation,2,111,Yes,PC,42,146,9440,Multiplayer
07773,57,Male,South Korea,36,81,20,94,11,182,0,Simulation,13,234,No,Mobile,45,42,1965,Single-player
07774,20,Other,France,963,77,15,277,7,177,1,Strategy,19,47,Yes,PC,7,241,4527,Coop
07775,29,Female,Canada,844,109,19,8,25,159,1,Simulation,33,241,No,PC,8,181,984,Single-player
07776,56,Male,Canada,657,91,11,346,4,87,1,RPG,37,242,Yes,PC,12,280,4381,Single-player
07777,29,Other,Canada,125,36,22,88,12,195,0,RPG,25,178,No,Console,13,151,6055,Coop
07778,19,Other,India,796,68,26,88,16,96,0,Action,48,140,Yes,PC,14,226,6441,Coop
07779,39,Other,France,619,28,15,218,0,17,1,Adventure,38,288,No,PC,4,227,2011,Coop
07780,40,Female,Australia,285,12,29,329,1,110,0,Strategy,46,238,No,PC,38,44,498,Coop
07781,47,Female,Australia,239,82,28,349,6,84,0,Action,40,179,Yes,PC,12,231,9239,Coop
07782,22,Other,Brazil,886,48,21,378,1,64,1,Strategy,18,291,Yes,PC,2,114,8400,Single-player
07783,26,Other,South Korea,613,75,12,387,24,122,0,Strategy,29,50,No,Mobile,32,447,6458,Single-player
07784,38,Male,Brazil,219,82,19,404,21,107,0,RPG,37,175,No,PC,18,323,8384,Single-player
07785,28,Female,France,6,65,16,379,3,152,0,RPG,11,169,Yes,Mobile,30,61,1850,Multiplayer
07786,22,Female,South Korea,215,15,4,285,27,122,0,RPG,45,226,Yes,Mobile,31,488,4989,Single-player
07787,52,Male,Australia,680,111,18,160,12,30,0,RPG,41,4,No,Mobile,1,136,5435,Single-player
07788,44,Other,Japan,585,37,9,42,13,146,1,Action,47,231,No,PC,15,205,8065,Multiplayer
07789,19,Other,South Korea,292,57,16,473,19,88,0,Adventure,45,252,No,PC,49,88,3776,Coop
07790,41,Male,UK,538,107,7,245,2,112,0,Adventure,23,282,No,PC,4,397,1927,Multiplayer
07791,48,Other,UK,788,102,28,257,8,17,0,Action,23,162,No,Mobile,37,362,7081,Multiplayer
07792,50,Other,France,483,57,26,342,17,195,0,Adventure,35,73,Yes,PC,29,238,4339,Multiplayer
07793,56,Male,Brazil,42,76,19,158,24,160,0,Simulation,3,27,Yes,Console,48,457,4520,Multiplayer
07794,47,Male,Australia,306,63,24,131,15,69,0,Simulation,47,291,No,Console,17,86,1515,Multiplayer
07795,54,Male,Australia,92,25,24,46,18,6,0,Simulation,18,98,No,Mobile,35,330,228,Single-player
07796,45,Other,USA,582,117,11,339,19,0,0,RPG,9,16,Yes,Console,40,209,642,Coop
07797,48,Male,USA,268,44,17,88,8,101,0,Simulation,48,202,No,Console,37,148,1674,Single-player
07798,28,Other,UK,620,84,21,44,18,98,0,Strategy,20,163,No,PC,49,93,139,Single-player
07799,40,Female,France,692,116,5,320,5,86,0,Strategy,24,36,No,Console,48,345,8064,Single-player
07800,19,Female,Brazil,214,96,12,193,11,79,0,Action,17,145,No,Mobile,27,470,7975,Coop
07801,57,Male,Australia,958,39,19,5,14,58,1,Strategy,45,286,No,PC,32,419,6182,Multiplayer
07802,58,Other,Canada,113,57,2,262,20,33,0,Action,12,155,Yes,Console,1,271,4607,Single-player
07803,44,Other,Germany,184,78,1,434,5,179,1,Adventure,33,64,No,PC,1,157,2931,Multiplayer
07804,52,Other,Germany,920,17,29,195,4,138,1,Strategy,6,158,Yes,Console,31,200,1432,Multiplayer
07805,19,Male,Brazil,124,116,4,17,28,7,1,Strategy,30,115,No,PC,11,74,5019,Single-player
07806,56,Other,Australia,104,116,28,374,13,87,0,Action,6,39,Yes,Console,38,279,1798,Multiplayer
07807,54,Other,Japan,236,60,11,296,26,52,0,Strategy,48,139,Yes,PC,5,455,6992,Coop
07808,38,Other,UK,652,19,26,106,18,142,1,Action,23,282,No,Mobile,14,88,4347,Single-player
07809,22,Female,Canada,804,37,18,68,17,27,0,Strategy,46,188,No,Console,31,392,668,Single-player
07810,38,Other,Brazil,157,45,21,24,25,141,0,RPG,7,109,No,Mobile,46,129,3274,Coop
07811,46,Female,Germany,473,69,28,55,12,89,1,Adventure,26,152,Yes,Console,44,244,6225,Multiplayer
07812,37,Other,Japan,907,19,27,0,8,185,0,Strategy,3,93,No,Mobile,44,224,7801,Multiplayer
07813,55,Other,South Korea,504,23,16,481,19,56,1,Adventure,25,137,Yes,PC,14,100,7499,Coop
07814,37,Other,Brazil,960,111,10,182,25,179,0,Strategy,3,14,No,Console,9,359,6846,Single-player
07815,42,Female,USA,273,72,12,386,27,36,0,Strategy,15,146,Yes,PC,14,326,9354,Single-player
07816,19,Other,USA,889,110,2,53,21,1,0,RPG,39,67,No,Console,32,327,1662,Coop
07817,49,Male,India,852,56,1,80,24,161,0,Simulation,4,142,No,Console,38,494,4891,Single-player
07818,43,Other,Brazil,116,78,10,159,20,33,1,Simulation,38,228,No,Mobile,46,327,5238,Single-player
07819,23,Female,France,885,65,10,471,6,57,1,Adventure,45,270,Yes,Console,34,52,4237,Multiplayer
07820,58,Female,France,573,15,28,385,27,72,1,Adventure,21,96,Yes,Mobile,11,85,8728,Multiplayer
07821,20,Male,Canada,535,103,26,448,29,188,1,RPG,30,12,Yes,Console,36,170,5405,Multiplayer
07822,50,Male,UK,59,28,10,225,20,107,0,Action,7,208,No,Console,34,65,4007,Single-player
07823,18,Male,Australia,400,61,25,263,11,116,0,Adventure,13,58,No,Console,3,123,7774,Single-player
07824,22,Female,Canada,873,71,2,108,8,181,1,Simulation,43,268,No,Mobile,9,67,121,Multiplayer
07825,30,Other,South Korea,827,58,26,441,1,115,0,RPG,7,56,Yes,Mobile,19,466,9098,Multiplayer
07826,36,Other,Brazil,776,87,20,493,2,113,0,Action,23,181,Yes,Mobile,42,105,1666,Single-player
07827,29,Male,India,179,20,3,308,4,194,1,RPG,44,295,No,PC,30,4,8777,Single-player
07828,42,Male,France,231,55,1,43,17,29,1,Simulation,7,99,No,Console,30,244,9989,Multiplayer
07829,52,Other,Brazil,475,78,24,200,27,82,1,RPG,10,286,No,PC,30,60,6636,Multiplayer
07830,29,Male,India,654,54,18,283,13,106,0,Strategy,14,268,No,Mobile,19,315,6675,Single-player
07831,47,Other,Germany,844,104,11,146,21,58,0,Simulation,5,279,Yes,PC,47,107,1477,Multiplayer
07832,22,Other,Australia,923,117,24,439,25,185,0,Action,19,55,No,Console,8,488,2168,Multiplayer
07833,51,Other,Japan,244,67,12,403,18,119,0,RPG,37,257,No,Mobile,12,314,8266,Single-player
07834,39,Other,USA,592,41,1,198,20,151,0,Simulation,33,79,No,Console,36,187,4419,Multiplayer
07835,56,Female,USA,637,97,6,233,4,142,0,Simulation,14,283,Yes,Mobile,40,334,7621,Multiplayer
07836,30,Other,India,648,19,16,183,9,149,1,Action,3,188,Yes,PC,23,326,8497,Coop
07837,20,Male,South Korea,567,22,20,34,15,159,0,Simulation,7,195,No,Mobile,24,496,9770,Single-player
07838,37,Male,Brazil,212,22,3,402,23,74,1,Action,30,132,Yes,Mobile,29,203,823,Coop
07839,48,Male,Canada,605,45,17,208,24,92,0,Simulation,27,16,Yes,Mobile,23,38,9232,Multiplayer
07840,22,Male,UK,894,95,26,359,19,169,0,RPG,36,147,Yes,Mobile,8,240,8458,Single-player
07841,41,Female,Japan,458,82,16,62,25,186,1,Action,38,167,No,Console,28,493,9369,Coop
07842,57,Other,India,989,28,11,81,0,87,1,Action,11,92,Yes,PC,9,459,6685,Single-player
07843,50,Other,UK,803,16,16,262,20,82,1,Simulation,43,81,No,Console,13,408,5688,Single-player
07844,25,Male,Germany,127,24,12,254,3,54,0,Strategy,36,167,No,PC,21,262,61,Coop
07845,41,Male,Germany,951,90,1,410,4,132,1,Action,16,208,No,PC,44,231,390,Multiplayer
07846,37,Male,India,216,55,11,38,10,168,1,Strategy,17,45,No,Console,11,72,7044,Multiplayer
07847,33,Other,India,710,87,23,285,13,56,0,Adventure,19,211,Yes,Console,7,369,2003,Single-player
07848,29,Female,Germany,19,114,6,22,24,52,0,RPG,35,282,Yes,Console,2,3,850,Single-player
07849,30,Female,Canada,566,57,19,83,23,165,0,Strategy,38,1,No,PC,25,141,8294,Single-player
07850,59,Female,Germany,757,75,12,406,26,0,0,RPG,48,51,Yes,PC,19,490,1035,Multiplayer
07851,56,Female,Canada,762,87,28,473,10,59,0,Action,45,284,Yes,Console,16,107,5111,Single-player
07852,42,Male,UK,59,13,2,495,26,75,0,RPG,2,5,Yes,Mobile,30,285,9702,Multiplayer
07853,49,Other,Canada,674,12,10,302,23,45,0,Strategy,39,147,No,Mobile,12,134,4971,Multiplayer
07854,41,Male,USA,713,12,19,205,7,3,0,Action,27,111,No,Mobile,41,58,1096,Multiplayer
07855,26,Female,USA,738,84,28,431,0,14,0,Strategy,1,145,No,PC,49,200,3496,Single-player
07856,57,Male,Brazil,128,78,15,94,27,80,0,Action,2,102,No,PC,31,124,5584,Multiplayer
07857,40,Female,Australia,973,102,8,474,6,115,0,Strategy,49,21,Yes,Mobile,5,198,8711,Multiplayer
07858,30,Other,India,556,37,11,62,12,11,0,Action,15,13,Yes,Mobile,49,430,9986,Single-player
07859,49,Female,South Korea,196,32,23,375,19,0,0,Strategy,1,5,Yes,Console,31,97,1843,Multiplayer
07860,32,Male,France,935,39,16,136,5,76,0,Adventure,6,276,Yes,Console,31,201,1162,Multiplayer
